aluno.escola.nome;aluno.numero_identificacao;aluno.periodo;aluno.turma;aluno.nascimento;aluno.sexo;aluno.raca
Escola municipal Luiz Gonzaga;14191;3;92.03;2005-02-14;0;2
Escola municipal Luiz Gonzaga;14350;3;92.03;2004-10-29;2;3
Escola municipal Luiz Gonzaga;14225;3;92.03;2004-12-27;0;3
Escola municipal Luiz Gonzaga;14399;3;92.03;2004-09-14;1;2
Escola municipal Luiz Gonzaga;14037;3;92.03;2004-05-07;0;3
Escola municipal Luiz Gonzaga;14226;3;92.03;2004-12-24;0;3
Escola Municipal de Tempo Integral Marcos Freire;17485;3;92.01;2005-03-31;1;1
Escola Municipal de Tempo Integral Marcos Freire;17143;3;92.01;2004-12-06;0;4
Escola Municipal de Tempo Integral Marcos Freire;17290;3;92.01;2004-05-25;0;3
Escola Municipal de Tempo Integral Marcos Freire;17280;3;92.01;2004-04-18;1;4
Escola Municipal de Tempo Integral Marcos Freire;17427;3;92.01;2004-10-02;1;3
Escola Municipal de Tempo Integral Marcos Freire;17367;3;92.01;2005-06-15;1;3
Escola Municipal de Tempo Integral Marcos Freire;17257;3;92.01;2004-04-30;1;3
Escola Municipal de Tempo Integral Marcos Freire;17322;3;92.01;2004-01-19;0;4
Escola Municipal de Tempo Integral Marcos Freire;17118A;3;92.01;2005-01-27;1;3
Escola Municipal de Tempo Integral Marcos Freire;17075;3;92.01;2002-09-13;1;3
Escola Municipal de Tempo Integral Marcos Freire;17008;3;92.01;2004-10-20;0;3
Escola municipal de T.I. Vinícius de Moraes;14596;3;92.02;2005-06-16;0;3
Escola municipal de T.I. Vinícius de Moraes;14740;3;92.02;2004-08-04;1;1
Escola municipal de T.I. Vinícius de Moraes;14932;3;92.02;2004-09-12;1;2
Escola municipal de T.I. Vinícius de Moraes;14810B;3;92.02;2004-07-23;0;3
Escola municipal de T.I. Daniel Batista;12879A;3;92.02;2004-07-31;0;4
Escola municipal de T.I. Daniel Batista;12514A;3;92.01;2004-05-11;0;4
Escola municipal de T.I. Daniel Batista;12825A;3;92.01;2005-03-16;1;3
Escola municipal de T.I. Daniel Batista;12663A;3;92.01;2004-07-10;0;4
Escola municipal de T.I. Daniel Batista;12972A;3;92.01;1900-11-11;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13816;3;92.02;2005-03-09;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13910;3;92.02;2004-11-29;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13557;3;92.02;2004-09-27;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13969;3;92.02;2004-11-10;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13778;3;92.01;2001-05-26;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13888;3;92.01;2005-03-22;1;3
Escola municipal Darcy Ribeiro;16057;3;92.01;2005-12-25;0;3
Escola municipal Darcy Ribeiro;16453;3;92.01;2005-03-25;1;3
Escola municipal Darcy Ribeiro;16102;3;92.01;2004-07-13;1;3
Escola Municipal Beatriz Rodrigues da Silva-2019;16558;3;92.03;2004-10-12;1;3
Escola municipal Darcy Ribeiro;16350;3;92.01;2005-10-21;2;3
Escola municipal Darcy Ribeiro;16389;3;92.01;2004-09-24;0;3
Escola municipal Darcy Ribeiro;16231;3;92.01;2005-11-21;1;3
Escola municipal Darcy Ribeiro;16399;3;92.01;2003-09-09;1;3
Escola municipal Darcy Ribeiro;16369;3;92.01;2005-02-23;1;3
Escola Municipal Beatriz Rodrigues da Silva-2019;16621;1;92.03;2019-10-13;1;3
Escola municipal Darcy Ribeiro;16456;3;92.01;2004-07-21;;
Escola municipal Darcy Ribeiro;16177;3;92.01;2005-10-06;2;2
Escola municipal Darcy Ribeiro;16082;3;92.01;2004-11-20;1;1
Escola municipal Darcy Ribeiro;16435;3;92.01;2005-06-15;0;3
Escola municipal Darcy Ribeiro;16125;3;92.01;2004-09-13;1;3
Escola municipal Darcy Ribeiro;16360;3;92.01;2004-11-15;0;1
Escola municipal Darcy Ribeiro;16030;3;92.01;1900-11-11;1;3
Escola municipal Darcy Ribeiro;16049;0;92.01;2004-04-13;0;1
Escola municipal Darcy Ribeiro;16270;3;92.01;2005-03-20;1;3
Escola municipal Darcy Ribeiro;16342;3;92.01;2004-04-18;1;3
Escola municipal Darcy Ribeiro;16027;3;92.01;2004-06-19;0;3
Escola municipal Darcy Ribeiro;16356;3;92.01;2005-01-16;0;4
Escola municipal Darcy Ribeiro;16409;3;92.01;2004-09-01;0;4
Escola municipal Darcy Ribeiro;16488;3;92.01;2004-09-22;1;1
Escola municipal Darcy Ribeiro;16057A;3;92.01;2003-09-06;1;3
Escola municipal Darcy Ribeiro;16229;3;92.01;2004-05-29;0;3
Escola municipal Darcy Ribeiro;16346;3;92.01;2005-02-17;0;4
Escola municipal Darcy Ribeiro;16167;3;92.01;2004-11-27;1;2
Escola municipal Darcy Ribeiro;16401;3;92.01;2004-02-11;0;0
Escola municipal Darcy Ribeiro;16308;3;92.01;2004-05-04;0;3
Escola municipal Darcy Ribeiro;16330;3;92.01;2005-04-29;1;4
Escola municipal de T.I. Margarida Gonçalves;11479;3;92.02;2004-09-13;0;4
Escola municipal de T.I. Anisio Spenola Teixeira;11470;3;92.02;2005-03-07;1;1
Escola municipal de T.I. Anisio Spenola Teixeira;11067;3;92.02;2004-07-29;0;1
Escola municipal de T.I. Anisio Spenola Teixeira;11151B;3;92.02;2004-07-12;1;3
Escola municipal de T.I. Anisio Spenola Teixeira;11038B;3;92.01;2005-05-04;1;3
Escola municipal de T.I. Anisio Spenola Teixeira;11404A;3;92.01;2005-09-21;1;3
Escola municipal de T.I. Anisio Spenola Teixeira;11463A;3;92.01;2005-07-18;1;3
Escola municipal de T.I. Anisio Spenola Teixeira;11044B;3;92.01;2005-04-10;1;4
Escola municipal de T.I. Anisio Spenola Teixeira;11195A;3;92.01;2004-07-12;0;1
Escola municipal de T.I. Anisio Spenola Teixeira;11009B;3;92.01;2005-04-23;1;3
Escola municipal de T.I. Anisio Spenola Teixeira;11146A;3;92.01;2004-11-06;1;3
Escola municipal de T.I. Anisio Spenola Teixeira;11253A;3;92.01;2005-03-07;0;3
Escola municipal de T.I. Anisio Spenola Teixeira;11074A;3;92.01;2004-09-10;0;4
Escola municipal de T.I. Anisio Spenola Teixeira;11374A;3;92.01;2004-09-27;0;2
Escola municipal Darcy Ribeiro;16226;3;92.01;2004-07-22;1;4
Escola municipal Darcy Ribeiro;16428;3;92.01;2005-04-26;0;3
Escola municipal Darcy Ribeiro;16451;3;92.01;2005-03-12;0;4
Escola municipal Darcy Ribeiro;16451;3;92.01;2005-03-12;0;4
Escola Municipal Beatriz Rodrigues da Silva-2019;16619;1;92.04;2005-01-25;0;3
Escola municipal de T.I. Euridice F. de Mello;10759B;3;92.02;2005-02-04;1;1
Escola municipal de T.I. Euridice F. de Mello;10613B;3;92.02;2004-11-30;;
Escola municipal de T.I. Euridice F. de Mello;10536B;3;92.02;2004-09-08;1;
Escola municipal de T.I. Euridice F. de Mello;10628A;3;92.02;2004-05-14;0;3
Escola municipal de T.I. Euridice F. de Mello;10581B;3;92.02;2004-08-22;0;3
Escola municipal de T.I. Euridice F. de Mello;10950A;3;92.02;2004-10-22;0;1
Escola municipal de T.I. Euridice F. de Mello;10738A;3;92.02;2005-03-16;1;3
Escola Municipal Beatriz Rodrigues da Silva-2019;38706;0;92.02;2004-08-22;1;2
Escola municipal de T.I. Euridice F. de Mello;10767;3;92.01;2004-12-16;1;3
Escola municipal de T.I. Euridice F. de Mello;10846B;3;92.01;2004-04-09;0;1
Escola municipal de T.I. Euridice F. de Mello;10647;3;92.01;2005-06-02;0;3
Escola municipal de T.I. Euridice F. de Mello;10852A;3;92.01;2004-08-07;1;4
Escola municipal de T.I. Euridice F. de Mello;10626;3;92.03;2005-05-03;1;3
Escola municipal de T.I. Euridice F. de Mello;10819B;3;92.03;9999-09-09;3;0
Escola municipal de T.I. Euridice F. de Mello;10124;3;92.03;2004-08-08;0;3
Escola municipal de T.I. Euridice F. de Mello;10690B;3;92.03;2004-09-19;0;4
Escola municipal de T.I. Euridice F. de Mello;10999B;3;92.03;2004-12-06;0;3
Escola municipal de T.I. Euridice F. de Mello;10123;3;92.03;2004-12-07;0;3
Escola municipal de T.I. Euridice F. de Mello;10674;3;92.03;2004-11-10;0;4
Escola municipal Maria Rosa de Castro Sales;17572;1;92.02;2005-02-22;0;3
Escola municipal Maria Rosa de Castro Sales;17719;1;92.02;2004-06-09;1;3
Escola municipal Maria Rosa de Castro Sales;17907A;1;92.02;2004-06-08;0;2
Escola municipal Maria Rosa de Castro Sales;17767;1;92.02;2004-09-03;0;3
Escola municipal Maria Rosa de Castro Sales;17980;1;92.02;2005-03-16;1;1
Escola municipal Maria Rosa de Castro Sales;17982;1;92.02;2005-03-29;1;3
Escola municipal Maria Rosa de Castro Sales;17982A;1;92.02;2005-07-02;1;3
Escola municipal Maria Rosa de Castro Sales;17884;1;92.02;2004-03-10;0;3
Escola municipal Maria Rosa de Castro Sales;17569;1;92.02;2005-01-06;1;3
Escola municipal Maria Rosa de Castro Sales;17680A;1;92.02;2004-09-26;0;4
Escola municipal Maria Rosa de Castro Sales;17899;1;92.02;2004-06-30;1;3
Escola municipal Maria Rosa de Castro Sales;17913C;1;92.02;2004-08-04;1;3
Escola municipal Maria Rosa de Castro Sales;17773D;1;92.02;2003-09-08;0;3
Escola municipal Maria Rosa de Castro Sales;17751E;1;92.02;2004-10-20;0;3
Escola municipal Maria Rosa de Castro Sales;17913;1;92.02;2005-06-03;1;1
Escola municipal Maria Rosa de Castro Sales;17773;1;92.02;2005-04-16;1;3
Escola municipal Maria Rosa de Castro Sales;17751;1;92.02;2004-02-29;1;1
Escola municipal Maria Rosa de Castro Sales;17536;1;92.02;2005-10-09;0;0
Escola municipal Maria Rosa de Castro Sales;17873;1;92.02;2005-02-14;0;3
Escola municipal Maria Rosa de Castro Sales;17745;1;92.02;2004-07-08;0;3
Escola municipal Maria Rosa de Castro Sales;17939;1;92.02;2004-04-03;1;0
Escola municipal Maria Rosa de Castro Sales;17664;1;92.02;2005-01-16;0;0
Escola municipal Maria Rosa de Castro Sales;17520A;1;92.02;2005-08-03;0;3
Escola municipal Maria Rosa de Castro Sales;17767A;1;92.02;2004-07-06;0;4
Escola municipal Maria Rosa de Castro Sales;17898;1;92.02;2005-01-03;0;3
Escola municipal Maria Rosa de Castro Sales;17794;1;92.02;2004-12-09;0;3
Escola municipal Maria Rosa de Castro Sales;17595;1;92.02;2004-04-04;1;1
Escola municipal Maria Rosa de Castro Sales;17944;1;92.02;2005-04-09;1;3
Escola municipal Maria Rosa de Castro Sales;17797;1;92.02;2004-07-07;0;3
Escola municipal Maria Rosa de Castro Sales;17646;1;92.02;2005-06-20;1;3
Escola municipal Maria Rosa de Castro Sales;17625;1;92.02;2005-01-24;0;3
Escola municipal Maria Rosa de Castro Sales;17940;1;92.02;2005-05-13;1;3
Escola municipal Maria Rosa de Castro Sales;17925;1;92.02;2004-01-12;0;0
Escola municipal Maria Rosa de Castro Sales;17732;1;92.02;2005-02-22;1;3
Escola municipal Maria Rosa de Castro Sales;17538A;1;92.02;2004-04-03;1;3
Escola municipal Maria Rosa de Castro Sales;17880;1;92.02;2004-05-26;0;4
Escola municipal Maria Rosa de Castro Sales;17946;1;92.02;2004-08-30;1;4
Escola municipal Maria Rosa de Castro Sales;17832;1;92.02;2005-01-04;0;1
Escola municipal de T.I. Aprigio T. de Matos;17042;3;92.01;2004-04-21;0;3
Escola municipal de T.I. Aprigio T. de Matos;17031;3;92.01;2005-03-17;1;4
Escola municipal Crispim Pereira de Alencar;17159;0;92.01;2005-07-19;1;3
Escola municipal Crispim Pereira de Alencar;17374;0;92.01;2005-02-05;0;3
Escola municipal Crispim Pereira de Alencar;17269;0;92.01;2005-01-17;1;3
Escola municipal Crispim Pereira de Alencar;17380;0;92.01;2004-05-25;1;3
Escola municipal Crispim Pereira de Alencar;17078;0;92.01;2004-09-09;1;3
Escola municipal Crispim Pereira de Alencar;17346;0;92.01;2005-03-17;0;3
Escola municipal Crispim Pereira de Alencar;17075A;0;92.01;2005-07-13;1;3
Escola municipal Crispim Pereira de Alencar;17083A;0;92.01;2004-05-31;1;2
Escola municipal Maria Rosa de Castro Sales;17575;0;92.01;2004-07-16;0;4
Escola municipal Maria Rosa de Castro Sales;17787;0;92.01;2004-06-11;0;3
Escola municipal de T.I. Sueli Pereira A. Reche;17015;3;92.01;2004-12-07;1;3
Escola municipal de T.I. Sueli Pereira A. Reche;17059;3;92.01;2005-01-04;1;3
Escola municipal de T.I. Sueli Pereira A. Reche;17465;3;92.01;2003-06-04;0;3
Escola municipal Jorge Amado;12487;0;92.01;2004-09-10;1;1
Escola municipal de T.I. Sueli Pereira A. Reche;17509;3;92.01;2005-01-04;1;3
Escola municipal Darcy Ribeiro;15691;0;92.02;2004-10-21;1;3
Escola municipal Darcy Ribeiro;15949;0;92.02;2005-05-28;1;3
Escola municipal Darcy Ribeiro;15708A;0;92.02;2004-06-21;0;3
Escola municipal Darcy Ribeiro;15892A;0;92.02;2004-09-03;1;3
Escola municipal Darcy Ribeiro;15521;0;92.02;2004-05-27;0;3
Escola municipal Darcy Ribeiro;15687;0;92.02;2004-11-26;0;3
Escola municipal Darcy Ribeiro;15505;0;92.02;2005-09-06;0;0
Escola municipal Darcy Ribeiro;15691A;0;92.02;2003-11-04;1;4
Escola municipal Darcy Ribeiro;15674A;0;92.02;2004-08-04;0;4
Escola municipal Darcy Ribeiro;15537A;0;92.02;2005-05-29;1;3
Escola municipal Darcy Ribeiro;15621;0;92.02;2005-03-17;0;1
Escola municipal Darcy Ribeiro;15752;0;92.02;2004-04-17;0;3
Escola municipal Darcy Ribeiro;15968;0;92.02;2005-02-27;0;4
Escola municipal Darcy Ribeiro;15806A;0;92.02;2004-10-08;0;4
Escola municipal Darcy Ribeiro;15801;0;92.02;2005-03-11;0;4
Escola municipal Darcy Ribeiro;15507;0;92.02;2005-03-24;1;3
Escola municipal Darcy Ribeiro;15971;0;92.02;2004-04-04;0;4
Escola municipal Darcy Ribeiro;15707;0;92.02;2004-10-18;0;1
Escola municipal Darcy Ribeiro;15668;0;92.02;2004-12-21;1;2
Escola municipal Darcy Ribeiro;15850;0;92.02;2005-07-04;1;3
Escola municipal Darcy Ribeiro;15831A;0;92.02;2004-10-03;0;1
Escola municipal Darcy Ribeiro;15887;0;92.02;2004-11-16;1;3
Escola municipal Darcy Ribeiro;15979;0;92.02;2005-02-25;1;1
Escola municipal Darcy Ribeiro;15948;0;92.02;2005-05-20;0;1
Escola municipal Darcy Ribeiro;15947;0;92.02;2004-07-08;0;1
Escola municipal Darcy Ribeiro;15688;0;92.02;2005-05-27;0;1
Escola municipal Darcy Ribeiro;15719;0;92.02;2004-10-09;1;3
Escola municipal Darcy Ribeiro;15696;0;92.02;2004-09-25;0;1
Escola municipal Darcy Ribeiro;15510;0;92.02;2004-02-18;1;1
Escola municipal de T.I. Luiz Nunes de Oliveira;17040;3;92.01;2004-11-30;1;4
Escola municipal de T.I. Luiz Nunes de Oliveira;17094;3;92.01;2005-01-05;1;0
Escola municipal de T.I. Luiz Nunes de Oliveira;17999;3;92.01;2004-09-16;0;3
Escola municipal de T.I. Luiz Nunes de Oliveira;17118A;3;92.01;2004-09-16;0;3
Escola municipal de T.I. Luiz Nunes de Oliveira;13429;3;92.01;2002-08-19;0;4
Escola municipal de T.I.Almirante Tamandare;11656A;3;92.02;2005-07-16;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10901A;0;92.02;2005-01-01;0;4
Escola municipal de T.I.Almirante Tamandare;11699B;;;9999-09-09;0;3
Escola municipal Antônio G. de Carvalho Filho;10476;0;92.01;2004-06-04;0;1
Escola municipal Crispim Pereira de Alencar;17083;3;92.01;2004-08-11;0;1
Escola municipal Antônio G. de Carvalho Filho;10820K;0;9201;2004-06-09;1;3
Escola municipal Antônio G. de Carvalho Filho;10626W;0;92.01;2004-11-16;0;3
Escola municipal Antônio G. de Carvalho Filho;10722A;0;92.01;2005-03-29;0;3
Escola Municipal de Tempo Integral Marcos Freire;17008W;3;92.01;2004-01-10;1;4
Escola Municipal de Tempo Integral Marcos Freire;17280W;3;92.01;2005-02-20;0;3
Escola Municipal de Tempo Integral Marcos Freire;17143W;3;92.01;2004-03-30;1;4
Escola Municipal de Tempo Integral Marcos Freire;17290W;3;92.01;2004-04-30;0;3
Escola Municipal de Tempo Integral Marcos Freire;17485W;3;92.01;2004-05-10;1;4
Escola municipal Jorge Amado;12500w;0;92.01;2005-11-14;1;0
Escola municipal Jorge Amado;12216A;0;92.01;2005-04-21;1;1
Escola municipal Jorge Amado;12337W;0;92.01;2004-07-20;1;1
Escola municipal Jorge Amado;12999W;0;92.01;2004-12-22;0;1
Escola municipal Jorge Amado;12301Y;0;92.01;2005-04-04;0;1
Escola municipal Antônio Carlos Jobim;12911A;0;92.02;2006-01-27;1;0
Escola municipal Antônio Carlos Jobim;12883B;0;92.02;2005-03-17;1;3
Escola municipal Antônio Carlos Jobim;12733A;0;92.02;2004-08-22;1;3
Escola municipal Antônio Carlos Jobim;12680A;0;92.02;2005-01-03;1;4
Escola municipal Antônio Carlos Jobim;12964A;0;92.02;2004-08-31;1;4
Escola municipal Antônio Carlos Jobim;12946A;0;92.02;2004-08-26;0;3
Escola municipal Antônio Carlos Jobim;12645A;0;92.02;2004-05-05;1;3
Escola municipal Antônio Carlos Jobim;12624B;0;92.02;2004-08-30;0;4
Escola municipal Antônio Carlos Jobim;12807B;0;92.02;2004-04-21;0;3
Escola municipal Antônio Carlos Jobim;12909B;0;92.02;2004-07-31;0;3
Escola municipal Antônio Carlos Jobim;12752B;0;92.02;2005-07-16;0;4
Escola municipal Antônio Carlos Jobim;12818B;0;92.02;2004-12-13;0;1
Escola municipal Antônio Carlos Jobim;12882B;0;92.02;2004-01-21;1;0
Escola municipal Antônio Carlos Jobim;12715B;0;92.02;2004-05-23;1;0
Escola municipal Antônio Carlos Jobim;12646B;0;92.02;2004-04-22;1;3
Escola municipal Antônio Carlos Jobim;12693B;0;92.02;2004-05-04;1;3
Escola municipal Antônio Carlos Jobim;12580B;0;92.02;2005-04-05;1;3
Escola municipal Antônio Carlos Jobim;12683A;0;92.02;2005-07-05;1;3
Escola municipal Antônio Carlos Jobim;12963B;0;92.02;2004-07-19;0;0
Escola municipal Antônio Carlos Jobim;12904B;0;92.02;2004-10-18;1;3
Escola municipal Antônio Carlos Jobim;12879B;0;92.02;2005-05-01;0;1
Escola municipal Antônio Carlos Jobim;12555B;0;92.02;2004-09-11;0;3
Escola municipal Antônio Carlos Jobim;12992A;0;92.02;2005-05-17;1;3
Escola municipal Antônio Carlos Jobim;12912C;0;92.02;2004-09-20;1;0
Escola municipal Antônio Carlos Jobim;12622B;0;92.02;2004-11-01;1;4
Escola municipal Antônio Carlos Jobim;12940A;0;92.02;2004-04-16;1;3
Escola municipal Antônio Carlos Jobim;12740B;0;92.02;2004-01-09;0;1
Escola municipal Antônio Carlos Jobim;12641B;0;92.02;2005-01-09;1;3
Escola municipal Antônio Carlos Jobim;12630C;0;92.02;2005-04-15;1;3
Escola municipal Antônio Carlos Jobim;12988B;0;92.02;2004-10-06;0;4
Escola municipal Antônio Carlos Jobim;12593A;0;92.02;2005-01-08;1;1
Escola municipal Antônio Carlos Jobim;12876A;0;92.02;2005-03-25;0;3
Escola municipal Antônio Carlos Jobim;12542B;0;92.02;2005-05-20;1;4
Escola municipal Antônio Carlos Jobim;12725B;0;92.02;2005-06-13;0;1
Escola municipal Antônio Carlos Jobim;12805A;0;92.02;2004-09-01;0;3
Escola municipal Antônio Carlos Jobim;12630C;0;92.02;2004-08-02;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10663A;0;92.05;2005-07-31;0;4
Escola municipal Maria Júlia Amorim Rodrigues;10513B;0;92.05;2004-09-30;0;4
Escola municipal Maria Júlia Amorim Rodrigues;10691A;0;92.05;2003-08-31;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10902A;0;92.05;2004-07-02;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10901B;0;92.05;2004-12-12;1;0
Escola municipal Maria Júlia Amorim Rodrigues;10654;0;92.05;2005-02-13;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10983A;0;92.05;2005-03-06;0;2
Escola municipal Maria Júlia Amorim Rodrigues;10959A;0;92.05;2005-06-30;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10848B;0;92.01;2004-10-02;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10948B;0;92.01;2004-11-26;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10951A;0;92.01;2004-11-01;0;1
Escola municipal Maria Júlia Amorim Rodrigues;10814A;0;92.01;2004-06-07;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10917A;0;92.01;2004-12-17;0;1
Escola municipal Maria Júlia Amorim Rodrigues;10954A;0;92.01;2005-03-08;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10957A;0;92.01;2004-10-13;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10509A;0;92.01;2004-08-30;0;1
Escola municipal Maria Júlia Amorim Rodrigues;10803A;0;92.01;2005-03-15;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10905A;0;92.01;2004-09-28;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10910A;0;92.01;2005-10-08;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10737C;0;92.01;2005-01-29;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10707A;0;92.01;2006-02-16;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10657A;0;92.01;2005-01-18;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10780;0;92.01;2005-01-15;0;1
Escola municipal Maria Júlia Amorim Rodrigues;10767A;0;92.01;2004-11-27;0;1
Escola municipal Maria Júlia Amorim Rodrigues;10916D;0;92.01;2004-12-08;1;1
Escola municipal Maria Júlia Amorim Rodrigues;10792B;0;92.01;2004-03-31;1;2
Escola municipal Maria Júlia Amorim Rodrigues;10864C;0;92.01;2005-03-12;1;3
Escola municipal Professor Sávia F. Jacome;15759;0;92.02;2004-12-10;0;0
Escola municipal Maria Júlia Amorim Rodrigues;10854A;0;92.01;2004-08-25;1;1
Escola municipal Professor Sávia F. Jacome;15786A;0;92.02;2004-05-31;0;4
Escola municipal Maria Júlia Amorim Rodrigues;10846C;0;92.01;2004-05-14;1;4
Escola municipal Maria Júlia Amorim Rodrigues;10852B;0;92.01;2005-01-07;0;3
Escola municipal Professor Sávia F. Jacome;15930;0;92.02;2004-06-13;1;1
Escola municipal Professor Sávia F. Jacome;15908;0;92.02;2004-12-23;0;3
Escola municipal Professor Sávia F. Jacome;15605;0;92.02;2004-06-15;1;3
Escola municipal Professor Sávia F. Jacome;15877;0;92.03;2004-08-09;1;3
Escola municipal Professor Sávia F. Jacome;15751;0;92.02;2004-11-02;1;4
Escola municipal Professor Sávia F. Jacome;15816;0;92.02;2004-09-09;1;3
Escola municipal Professor Sávia F. Jacome;15968A;0;92.02;2005-01-21;1;1
Escola municipal Professor Sávia F. Jacome;15792;0;92.02;2004-09-16;1;1
Escola municipal Professor Sávia F. Jacome;15744;0;92.02;2005-07-13;0;3
Escola municipal Professor Sávia F. Jacome;15793;0;92.02;2004-04-13;1;3
Escola municipal Professor Sávia F. Jacome;15878A;0;92.02;2004-02-03;0;3
Escola municipal Professor Sávia F. Jacome;15996;0;92.02;2004-10-07;0;4
Escola municipal Professor Sávia F. Jacome;15940;0;92.02;2005-03-22;1;3
Escola municipal Professor Sávia F. Jacome;15545A;0;92.03;2004-10-15;1;3
Escola municipal Professor Sávia F. Jacome;15573;0;92.02;2005-02-26;1;3
Escola municipal Professor Sávia F. Jacome;15870;0;92.02;2005-01-12;0;3
Escola municipal Professor Sávia F. Jacome;15652;0;92.03;2004-10-09;0;3
Escola municipal Professor Sávia F. Jacome;15593;0;92.02;2005-08-20;0;4
Escola municipal Professor Sávia F. Jacome;15761;0;92.02;2005-02-17;1;3
Escola municipal Professor Sávia F. Jacome;15782;0;92.02;2004-04-21;0;3
Escola municipal Professor Sávia F. Jacome;15734;0;92.02;2004-06-11;0;3
Escola municipal Professor Sávia F. Jacome;15517;0;92.02;2005-08-09;1;2
Escola municipal Professor Sávia F. Jacome;15846;0;92.02;2004-09-03;0;3
Escola municipal Professor Sávia F. Jacome;15973;0;92.02;2019-03-16;1;1
Escola municipal Professor Sávia F. Jacome;15874;0;92.02;2005-02-22;0;3
Escola municipal Professor Sávia F. Jacome;15695;0;92.02;2004-06-09;1;3
Escola municipal Professor Sávia F. Jacome;15957;0;92.02;2004-03-10;0;3
Escola municipal Professor Sávia F. Jacome;15525;0;92.02;2004-06-08;0;2
Escola municipal Professor Sávia F. Jacome;17745A;0;92.02;2005-01-06;1;3
Escola municipal Professor Sávia F. Jacome;15958A;0;92.02;2004-09-26;0;4
Escola municipal Professor Sávia F. Jacome;15563;0;92.02;2004-06-30;1;3
Escola municipal Professor Sávia F. Jacome;15929;0;92.02;2004-08-04;1;3
Escola municipal Professor Sávia F. Jacome;15615;0;92.02;2003-09-08;0;3
Escola municipal de T.I. Luiz Nunes de Oliveira;10478;3;92.01;2005-03-02;0;3
